id	audio	n_frames	tgt_text
panlingua_mr-hi_20221610113_100	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_100.wav	150002	स्वास्थ्य मंत्री डॉ. मनसुख मंडाविया ने अपने ट्विटर संदेश में किशोरों में टीकाकरण के प्रति उत्साह की सराहना की है।
panlingua_mr-hi_20221610113_101	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_101.wav	90518	टीकाकरण के इस मुकाम को हासिल करने के लिए बच्चों को बधाई भी दी गई है।
panlingua_mr-hi_20221610113_102	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_102.wav	177606	वित्त मंत्रालय ने कहा है कि मोबाइल सेट बनाने वाली कंपनी श्याओमी टेक्नोलॉजी इंडिया प्राइवेट लिमिटेड ने 653 करोड़ रुपए की सीमा शुल्क चोरी की है।
panlingua_mr-hi_20221610113_103	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_103.wav	83049	Xiaomi India Mi ब्रांड के तहत उत्पाद बनाती है।
panlingua_mr-hi_20221610113_104	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_104.wav	129808	राजस्व खुफिया निदेशालय ने Xiaomi India और इसके अनुबंध निर्माताओं के खिलाफ जांच शुरू की है।
panlingua_mr-hi_20221610113_105	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_105.wav	116671	क्वालकॉम अमेरिका और बीजिंग श्याओमी मोबाइल सॉफ्टवेयर कंपनी ने जांच के दौरान कंपनी के परिसरों की तलाशी ली।
panlingua_mr-hi_20221610113_106	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_106.wav	134840	आपत्तिजनक दस्तावेज जब्त किए गए हैं जो दिखाते हैं कि यह लाइसेंस शुल्क और संविदात्मक दायित्वों के तहत रॉयल्टी से बच रहा है।
panlingua_mr-hi_20221610113_107	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_107.wav	186160	जांच के बाद Xiaomi Technology India Pvt Ltd को 653 करोड़ रुपए की डिमांड और चार्ज वसूलने के लिए तीन कारण बताओ नोटिस जारी किए गए हैं।
panlingua_mr-hi_20221610113_108	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_108.wav	161068	खाद्य प्रसंस्करण उद्योग मंत्री पशुपति कुमार पारस ने कल नई दिल्ली में एक जनपद एक उत्पाद योजना के तहत विकसित छह ब्रांडों का शुभारंभ किया।
panlingua_mr-hi_20221610113_109	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_109.wav	151170	उत्पादों में अमृत फल, कोरी गोल्ड, कश्मीरी मंत्र, मधु मंत्र, सोमथाना और दिल्ली निर्मित गेहूं के बिस्कुट शामिल हैं।
panlingua_mr-hi_20221610113_110	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_110.wav	204297	खाद्य प्रसंस्करण उद्योग मंत्रालय ने एक जिला एक उत्पाद योजना के तहत चयनित दस ब्रांडों के विकास और विपणन के लिए भारत के राष्ट्रीय कृषि सहकारी विपणन संघ के साथ एक समझौता किया है।
panlingua_mr-hi_20221610113_111	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_111.wav	192320	राष्ट्रीय कृषि सहकारी संघ ने कहा कि ये सभी उत्पाद अद्वितीय और आकर्षक पैकेजिंग में आते हैं ताकि उत्पाद की लंबी उम्र सुनिश्चित की जा सके और उत्पाद को ताज़ा रखा जा सके।
panlingua_mr-hi_20221610113_112	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_112.wav	190825	गुजरात के मुख्यमंत्री भूपेंद्र पटेल ने छात्रों को नवीन चीजों के लिए वित्तीय सहायता प्रदान करने के लिए प्वाइंट जीरो के लिए स्टूडेंट स्टार्ट अप इनोवेशन पॉलिसी लॉन्च की है।
panlingua_mr-hi_20221610113_113	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_113.wav	149434	उन्होंने कल अहमदाबाद में गुजरात साइंस सिटी में शैक्षिक संस्थानों पर दो दिवसीय अंतर्राष्ट्रीय सम्मेलन का उद्घाटन करते हुए इस केंद्रीय नीति की घोषणा की।
panlingua_mr-hi_20221610113_114	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_114.wav	100238	नीति में राज्य के सभी विश्वविद्यालयों में सक्रिय एवं अभिनव केन्द्रों की स्थापना की परिकल्पना की गई है।
panlingua_mr-hi_20221610113_115	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_115.wav	122675	एक हजार उच्च शिक्षा संस्थानों और दस हजार स्कूलों में लगभग पचास लाख छात्रों को इस योजना से लाभान्वित करने का इरादा है।
panlingua_mr-hi_20221610113_116	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_116.wav	65067	हम इस राष्ट्रीय समाचार पत्र को आकाशवाणी के पुणे केंद्र से सुन रहे हैं।
panlingua_mr-hi_20221610113_117	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_117.wav	73412	इन खबरों को आप न्यूज ऑन एआईआर एप पर भी सुन सकते हैं।
panlingua_mr-hi_20221610113_118	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_118.wav	46197	लेटेस्ट अपडेट के लिए आप हमें फॉलो कर सकते हैं,
panlingua_mr-hi_20221610113_119	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_20221610113_119.wav	158945	हमारे फेसबुक पेज ऑल इंडिया रेडियो न्यूज पुणे पर, आकाशवाणी न्यूज पुणे के ट्विटर हैंडल और मराठी न्यूज पुणे ऑल इंडिया रेडियो के यूट्यूब चैनल पर।
